COMPID	333	334	335	336	337	338	339	340	341	342	343	344	345	346	347	348	349	350	351	352	353	354	355	356	357	358	359	360	361	362	363	364	365	366	367	368	369	370	371	372	373	374	375	376	377	378	379	380	381	382	383	384	385	386	387	388	389	390	391	392	393	394	395	396	397	398	399	400	401	402	403	404	405	406	407	408	409	410	411	412	413	414	415	416	417	418	419	420	421	422	423	424	425	426	427	428	429	430	431	432	433	434	435	436	437	438	439	440	441	442	443	444	445	446	447	448	449	450	451	452	453	454	455	456	457	458	459	460	461	462	463	464	465	466	467	468	469	470	471	472	473	474	475	476	477	478	479	480	481	482	483	484	485	486	487	488	489	490	491	492	493	494	495	496	497	498	499	500	501	502	503	504	505	506	507	508	509	510	511	512	513	514	515	516	517	518	519	520	521	522	523	524	525	526	527	528	529	530	531	532	533	534	535	536	537	538	539	540	541	542	543	544	545	546	547	548	549	550	551	552	553	554	555	556	557	558	559	560	561	562	563	564	565	566	567	568
47120	2598807	788472		1759768	1218876	1617485		855375	1295111	2622526		560266	1821398	2441815	6118916	1254804	461722	795619	3633421	908165	3527972	943427	2489459	8109625	1306694	683264	6259201	4270643		1446316	4151342	564350	1277307	1792563	2274191	1206308		585343	2810642	1497454	1711503	464178	811154	432864	1292389	667276	914191	6852826	512829	1560775	1917064	1723699	2315552	1834950	1589086	1198772	3384811	1108010	1851874	1577269	2318079	635179	1125443	1292941	289672	1809367		1585568	1880181	866534	2014955	739256	1482845	620707	902621	1552974	1246099	859975	1051782	3140209	4820096	2023827	1587887	1589264	904119	1479757	5780433	1061958	680298	1090435		766774	5961960	2562303	1402363	1468122	1378241	872715	987077	500206	2258544		1582773	452366	2201276	2575758	3570246	4089247	1805220	1745964	1782483	5127796	3104064	676496	1503557	1463852	1296300	13288766	452881	1698875	2752986	20945452	3419936	1235350	1583199	2124671	2350231	753984	3019769	11820982	1769984	6881610	2579886	997807	1810900	7518961	1977257	2695842	3580647	1516163	3086096	2821269	599832	1923970	3637738	1124077	4616704		1012458	2860173	1277843	1414849	928471	1527128	1238533	2660539		1749178	2232892	1068356	1527367	2747095	1323985	778223	4702199	1820090	1204104	543026	4070618	3462348	1478403	1081101	8884697	1215945	2018594	321934	997134	1097481	781619	873652	493917	2070314	1100044	1040244	1149374	1261834	1441999	2714683	1436185	1421750	2749912	534375	2757105	2328950	2627760		1330859	2902194	13975281	1754207	1230319	1003352	1200735	1501760	1627964	1349795	1853619	1297201	1605091	719970	641476	2726605	3268354	2119259	1138333	1244332	2450720	2579918	1787154	12833835	2384174	950814	973885	4067172	747041	923776	3546562	874513	299446	1840226	1423897	622426	1882087	1507396	1782971	1488885
48569	113284176			392211456	1026039			505241344					15164661					21428806			63549	3287082					10398820	1242672		130912	592338	67972	1384605	2894259		982840	123021824	20850722						50795			50600680				48898816	6045872		2923870		197467792		13143436		6956566	2266692			32060338	236668	38875224			1322066		48843992				212653			12963666		88739832		53743704		7547666				881505			190688	304448		108082720	3225660	666538		24937466		96129	944414	72485456						79593776							42228860	72884424		2210100	1223627	62029468	6704240	88507888	250840			2533199								942059		441948		46951960		3576902		9507195	1748196	921627		1799487	49195156				2811988	25394474				227369	146799	691020		22547324			2178397							577785				5028928		17504064		4804220			440937			2067221		208310912				21074088		4934265				22903810		13420416		1608337				336349	7015147							4151188				353669											47149548			1214688						147913
32198	385384320	191773104	177219584	202668576	151794624	138791264	218241552	186385248	283725824	265826288	200663216	136375328	183804704	175773920	154977344	150944336	137848768	109921256	251519408	141853632	295656704	139823984	238375232	54585608	172318064	65623172	464687424	68596408	57302132	145597888	358078016	107258936	279202432	216982928	288326400	265221696	117199520	142567760	134108936	134722224	171043184	36544704	67791424	218156960	253589920	130867168	124770272	325576928	105094768	263338544	219344640	185436048	142276096	241827120	164221088	266874672	168455600	235028640	352834304	385433568	178609728	264812160	225877696	115362672	138668976	392268032	208527552	125877088	298442080	124901776	196850208	176726368	111330888	132272448	140995584	205465472	122323808	117817136	128054744	256379920	320368896	205660640	152866656	121559048	256435776	236506176	241213760	151043904	156368096	123829104	227495280	160227440	90770624	90929976	215248064	118286696	213211968	142842528	167264464	119164648	167531824	376475296	160863072	237756928	496637312	291545184	248137424	224770400	316221888	218719616	143424192	727730176	323962560	239704944	128949752	217178416	259001248	146834848	263417328	248324096	323362784	265992000	217714848	313567520	175349856	270679552	292911712	213092976	163353248	321441120	175236256	199653760	218048672	191927088	274395488	252269744	166858128	237455584	229580720	292534272	321171680	415726880	179803744	263566656	451920448	405763232	442594144	158418624	223816896	372382528	234464512	151006752	238408096	115114216	145290240	219491632	249793504	333749536	278884576	159227488	242170064	282947328	107625496	179028944	215751904	204361712	445967520	138790208	345864192	241907168	91091000	138939968	411396992	172644848	146717504	194108560	112806280	71541896	206614848	336018048	206400256	294562528	138374912	188628416	210007232	202475168	238423680	287535744	200858368	280245056	434965280	116831024	255839264	181216128	458911552	300035840	178113952	160835248	369664352	436594336	212666080	236144544	174687440	315562848	146473056	322157216	626825408	586583552	146106192	143886672	106752328	197259744	329298432	232817312	79702648	201962128	203655264	234339616	545778112	168994160	137724800	164829296	147341872	264849312	86648536	100437400	346566048	225369824	197796304	125630776	180462240	95209184	385340864	189545312	142605344	125802288
43258	58390	51671	88388	42531	45825	54005	86246	145866	60283	45824	171670	92471	73689	142567	40874	49848	83442	128702	156334		93893	61327	96866		142386	121888	133179		71685	60854	114697	77042	43274	115875	80979	138422	51948		37139	170557	117771	51106	142473	151190	93453	53402		139692	55699	193660	80827	94493		141236		94610	27584	112911	33979	125920	98032	133295	97310	65923	57384	79584	22099	108245	189024		82116	75940	59338	47816	85154	46707	40004		76672	60998	65263	115374	107357	106932	169412	49467	54495	42025	77527	67726		86792	116678	69836	41417	94965		71541	44663	71886	96471	106899		63171	57866	45311	55115		108444	75270	122984	83955	62080	77219	70878	40098	83304			87774	67465	116616	56925	76332	54212	37267	30199	68466	45953	83513	47880	50751	65676	57552	85082	42374	118745	96377	137333	73517	21079		37136	25141	144863	47530	52662	60017	71705		89332	32524	55777	38943			93553	49563	35939	63394	41504	27537	154200	97018	78346	40196	66648	120129		116822	35742	54779	134788	56845		62996	60004	50262		76840	127094		88361	139405	49724	100436	89550	24721		50764	64411	109757	33524	40785	118620	221431	133742	46937	98375	177426	90671	73615	109487		100785	237629	99920	67621		29062			102450		37630	54755	82355	18762			23921	72509	81069	65619	53000	51622	44476	53997	53487	142280	40601	42356	118996	45377	84566	
46173	18447344	13548046	15844349	15926732	12835271	19939838	15648867	18877114	12587776	18004768	15197844	12980845	13808566	19452666	17445486	11764428	14387362	11724684	10662629	13913131	12010216	17322498	17254184	18465768	17992046	12685562	21660538	9707399	11982141	11833213	10050053	18534486	63237712	19794000	13124562	15649161	12294716	16153381	13871573	16305199	10772189	16368727	22382386	14491396	10557663	14055477	18330454	16578680	8855661	16790542	14148547	14582396	12363126	13869137	13658960	20589966	15413050	20838054	11519598	15845600	16717979	16266839	15795814	16180431	12649095	18491322	20471106	19608164	19441534	15198841	15339202	15155604	11528091	15861483	13218667	18058108	14981549	12990555	13493402	14280721	22263008	14045678	19769400	17693036	18088658	16626475	13972753	16287077	15500078	10297720	17938286	13028171	16660946	12521839	11253951	13458137	14455841	15703189	11406568	14688096	12114134	38423180	12700341	11800729	17262848	15980461	21418350	12363664	11387501	16990874	10582646	15973202	17149988	16052042	12650618	13590748	10982362	10618698	15218468	16938352	15332561	15486804	17110306	20758408	15211424	15677075	12870991	12460823	16016067	21642058	16212545	16738878	16127210	13544752	19179108	16448523	15956987	19337174	15194122	18956102	11338343	20973480	15688394	13932930	16796944	21938236	18983148	16995680	14678619	21307152	19610816	14270979	21213178	18449656	13085211	8477880	20780678	15667148	15570085	18004796	13371988	14710257	9032179	14203017	12429293	12551205	10959089	12301526	15760712	21801990	10907982	12229654	29332824	16525340	15657244	15852805	17518374	12745779	14000725	14919242	15938046	17933828	12971899	21787766	21305298	18096210	19206598	12636492	16067766	15640177	18102856	12009215	14349075	15378728	16052695	17537328	16071351	19395818	14598629	18028882	10769038	16581375	17071602	17158392	13080612	15386111	20199992	12985932	14062551	20263152	7812403	20280116	14558387	13392791	14818967	10050973	23217304	10840061	21543740	15292586	15774195	20890742	11937974	18969674	11239611	18981106	17878818	11169961	15578774	12097346	12988716	15196289	16086747	12485115	16854750	12062310
554	378180	123630	502880	319283	565589	613806	207504	581533	557687	409660	482173	433841	426654	399161	486667	388014	427675	334564	308632	616164	433349	546852	468655	473549	461083	548348	377919	656907	751349	603025	364914	621729	235063	615334	533463	503610	619115	362088	506236	626806	505478	568482	742770	565396	702561	481860	510176		540318	222654	1042675	662551	352170	684634	405273	433254	467662	548164	331694	556956	471666	501648	421484	717689	408842	470735	514290	357362	482740	309281	912439	629568	507335	521976	253528	256189	493205	503622	580342	591296	535738	538675	520247	888442	508604	708500	353804	445402	527528	676758	493589	585065	974150	832335	397652	431713	437522	703347	559265	459370	555216	258642	216847	338590	422952	278724	331810	111634	386711	338364	564910	295989	237582	175140	320557	339744	408572	513723	353048	434272	295620	221895	347539	404343	255548	274890	442171	570662	63803	483003	640805	337528	551475	331112	174139	469510	409921	433159	442927	472533	317441	570935	197589	179567	375965	491217	442057	326528	275024	484760	380936	400350	406383	415689	290457	531090	361765	286721	300732	334486	286004	396407	453614	523169	439854	370869	574807	408662	381074	205714	240999	167309	331737	329710	565659	303339	336510	614092	336534	343497	276179	291562	467180	517295	433822	386895	415415	467728	347854	305396	414889	381240	90741	411449	328455	443015	674332	375973	397961	332661	449508	313010	462822	350970	500014	535496	567242	324321	586290	443250	406489	377252	558121	364530	367198	423258	829389	238989	632066	259854	493963	432236	294736	219695	417768	749227	834620	175291	498791	637969	329087	598387	405436	484167	456130	333672
555		60285		44617				121916		39158	144572	149175		48898			128890		549587	55326								114506	131788	205707	35559				225866			131296	30050	196838		68395	161845	85569		79649			848233	211520	708464	90908		108102		49195		102609	350069						91906						899827	1825906	75569	80609	95864		202787		116659	54901	107526			254709		251437	79845	239448				418746			350267		113455		119496	39420					623479		198974	47453	235098	269212	96745		182637	117122	185577	145777	183222	587027			131012		252751	163172	90725	177834		338901		478651	569400	347732	206197	82433	179641		58432	473554	357162	110954	135828	81220	147741	59257	193204	134061	114598	118360	197222	183757	206669	642794	189419	147214	141356			123082	359810	294621	131108	349142	245430	797821	130258		1259746	329623	238245	111723		125997		487643	576377	288881		103674	70496		366868		147214	149855	283007	40349	69024	228849	153071		203303	737114	40217	89641		118248	153070		120646	186462	87885	1132045	65254	240391	306805	141634		26127					153156		349706		51486						145252			37756				40756		45832		76388		197611
21134	2376923	2761103	1007373	267084	378665	1050770	1271829	1236671	909188	1094215	1225082	942528	933030	560641	485083	383602	447824	1036421	611409	1042672	842363	1910338	1662852	1196166	478732	449729	8741519	2029760	1071312	1566066	1576801	926360	173542	1325688	1084304	597771	727864	1147410	1535974	1256792	1815871	309388	2375852	955036	972481	542486	587925	599295	467956	1320350	1368698	801185	746246	3790386	739054	688217	812073	811697	1343407	629381	279790	931458	850282	744721	298345	2336035	1090544	544217	1517545	593723	726090	914142	1143259	1118745	239703	506552	653646	879389	261001	916563	1410146	1487485	768469	482531	1041226	1237900	1201886	374985		529339	970995	783875	2451528	1157715	484086	548606	1493223	1035364	1304461	993842	457330	1373346	372165	510056	2082468	1340754	4606748	1215546	1802644	1960094	1134619	9403259	1940686	4232036	411587	1126741	736837	1310053	1039473	1288980	1217825	4792222	2404238	1784476	1779155	454271	1860330	625917	1316306	4871895	1167734	8406278	819022	940554	3303716	1384197	1243558	1386911	1362602	2077695	1246924	1086870	1210327	2220558	963371	4402772	869477	1191867	1632760	2235947	1240427	625825	1247840	1202188	685071	859090	1661420	12950006	3578777	518509	663126	1115612	544751	4330107	954220	852307	832650	802696	1121889	2177188	1410542	1706182	5057554	666641	1228420	1759594	825507	1473157	1102502	1336661	5891431	4875229	924582	1091711	1975823	1377832	2029664	1297370	887907	8834569	2747363	635699	303641	1166423	2830648	1462480	783610	996373	1495284	4200347	566926	928303	849027	1570250	491118	768659	2418126	1955218	1719468	853038	1181003	1096007	1089149	920615	803435	1536074	1179360	934308	8391631	716512	779462	570590	876911	1723173	700823	1347701	1905566	2225706	816915	402583	999263	586501	1094215	196962	2238145	
52988	796430	439571	366211	275691	450542	178667	137281	514902	224937	649665	539206	205903	280782	478249	306351	286932	202972	240803	200603	499566	342258	557740	439485	600971	1297500	177921	1644385	5410769	197769	485812	310298	242254	469140	643881	374278	151594	355505	164923	181360	245398	543930	178652	1026687	374278	301969	151665	303047	265971	219207	337790	586275	535841	277127	2028028	418912	264052	239268	185500	292761	254727	334189	1013231	296855	513235	261084	1494755	507593	226364	549395	234120	451615	264798	150667	739133	247925	425418	407196	351756	319891	314271	776589	627405	146488	398651	768613	375307	164519	313717	410096	333366	470009	432019	401635	330799	332638	162002	690682	201722	269476	410862	525270	650340	150532	488895	710271	362672	631355	532740	322327	445136	295088	697493	190167	288573	351074	640824	370739	738005	500380	434987	174713	202144	691690	953954	561818	706749	281337	381593	385884	974201	341073	255802	2217215	256350	206534	111144	280949	568261	558458	363488	690345	325118	275926	149639	976021	854265	707931	720282	205110	487782	216413	1031355	270712	385690	138470	294683	901405	354021	375857	235864		543273	624033	854802	231158	241382	374278	172944	699930	393051		392429	891504	258926	237698	284320	300249	361437	233617	466625	1310930	716356	226671	315723	646307	374481	412849	227208	276743	670661	583206		250349	253811	565802	428334	958320	289616	522189	1043632	188183	490813	268889	411218	502493	474663	4980842	1104163	1207402	1766005	3828098	298140	416813	300550	562758	325860	391852	1702531	5052363	168408	462812	580376	208232	240327	308148	335171	874243	385968	912946	307613	215094	280238	1388714	139860	333375	173579
32980	99150712	14226527	31006366	7284943	21821184	14278997	38379696	18833558	20606598	30580058	14882433	10902818	45427892	11397061	50379224	14628807	9416267		42518928		45282768	21876348	53020552	65384668	32334042	34426408	97595744	53081800		25912274	70699712	16364107		17129784	67408152	22817910	22109456	23912148	21955128	26427034	19183932	32801798	20655942	16235049	20187620		22898716	32524620	10017437	33921476	12695897	29124496	21488404	45901640	18224342	37135400	27054990	67370056	68080328	35518996	20776936	35893996	45059736	31112314	17496902	61314964	13925254	17046060	71180072	6718201	25713066	29680584	39136072	22191580	10116835		6421193	29599716	13369965	30261222	34257544	44263876	30638254	43442844	21235866	18411708	33356882	29976842	23092614	11297073	22319238	24929776	43415504	34518112	30229072		60038216	12282725	22793096	68738512	29321396	35305532	39757988	16916026	45926116	55421592	18739572	31757712	39216420	42289980	30369454	57288608	88184128	74178112	25008168	21676802	30688290	28926568	29735382	29397386	63035648	45925664	11335805	50760548	30723736	45171900	39050852	31346972	21832702	43562328	22119866	75469920	51416680	32287044	41404492	55722508	50100248	35639012	33139592	49942192	37248868	41334884	10234349	5409198	59703996	28528804	33313946	12668854	26522770	31143674	19091920	11247953	44890808	20212916	21232516	50741760	49661804	31838210	46627252	26941790	34333208	41748100	9085017	9220060	77665320	67437768	18971374	25933424	95798344	33015992	11034626	35171780	41663872	21275268	13176361	27281400	16603842	70615600	44062216	38348772	11978754	46604136	14126242	26947026	20162286	24306458	35737688	58489004		17081202	55655044	12960622	8651599	45392488	36786336	17214962	51019196	28664382	112493016	73925936	27586504	15814678	33776264	47955708	20028442	11503876	44090408	58111656	16504944	14859529	29709802	16143137	34528904	14131703	18538050	86072016	54965712	77890824	80925880	11454565	52356592	22422474	29427460	1974652	27114500	29856850	37302536	21746324	47211452	41549536	31686578	21830780	62806260	25548778	42664996	46603380
1126	619905600	587895296	730218624	795822848	836879488	678158016	576017280	695068032	704807808	766526464	684978880	711436544	561819584	713734336	762356224	689617408	720541184	951427392	711247232	760511424	571295936	655885056	523842624	614969344	746043776	642200896	760082432	1032507712	733428736	720355904	759356608	897194048	549094592	875385024	472755072	761302848	867578304	793394240	1049593152	852569088	833186880	590638400	572464832	606442560	495767072	750393152	881533184	747319872	705921088	637730752	633650560	587537216	912986688	1201530880	767465472	443213216	543845184	411768320	709986432	501951264	1071753024	534173440	727793024	659753920	833878400	534180608	829056064	603569792	522479072	874626496	923673408	655551680	757165952	637583296	762774720	893975936	913118272	757086528	903517888	734015680	476338176	495214592	1057470464	464992416	725570176	772607296	651464448	848261440	591112960	768382912	790789056	760818688	719090752	634657152	829772032	768280000	455824576	1018581568	670741120	697230464	576481792	578063872	862795520	917395136	637132224	821927040	1007126720	867017472	618821696	860987136	580945216	909072192	831390272	1068095872	956231360	647583808	780770752	762310016	566238528	771692416	705349888	975531520	871322624	767855424	793642816	770396800	618413120	778487808	1234896128	966989248	776508864	1137252224	669280960	862327488	874807808	895683712	1247641856	837030784	452077632	579627584	728668160	964501248	1076627456	711923328	718104128	701422848	733628608	914856064	1029537024	578455872	927225536	933769472	819221056	773131264	1041885440	595529280	923095552	838864064	783664128	875901120	647316608	541730496	876054784	628021056	720148352	727515072	627687680	702428608	630349184	1058796800	763101568	849366016	1129440128	1043666944	959836608	828015168	857818176	831392640	776333312	813739136	973951104	1058513856	732243584	789621568	853596864	853268288	982995456	737861824	664961408	891956864	1077228544	814327040	831661696	842037184	616438336	972564800	692971520	731460224	547112896	964575360	624706944	981363264	761256704	530610688	931476288	649866240	607301440	1036464256	380120608	1069894272	885357440	744164160	436017312	596238208	623810560	555715264	1038452480	581181312	376096864	1136689024	692994944	469646208	805704128	911129856	777691840	1086978560	496687232	559061888	920695744	932264896	852995648	812057280	726156032	785505920	763406528	851064768
1107	5644089	38571776	13568863	11749493	18993694	16353224	5005935	22724680	9845336	8192574	10303955	9993790	3583192	34340528	30279882	10450079	5148517	17044848	6846919	7555087	9954980	8004609	9035907	89328720	23608328	19809980	29420658	15517141	12669015	35146820	9421043	6887609	11382562	15576860	6823540	6486162	13046922	7868414	14338113	8772965	43682904	14264218	28826950	12091738	3290706	6605644	13339347	24829288	5421685	4835985	4310250	6177894	13723794	19662484	10193565	6291009	10014445	6143935	4774493	4499481	13056599	6721455	17441816	8675544	7779563	4327836	18310798	6559084	4067791	8070722	9961033	11262362	7310216	5590045	8136615	9850409	12188753	10299678	9071841	3608032	7572078	4835173	6581694	9672678	9647145	31485268	24356166	11300676	4960409	4463966	28535520	11216584	16551186	15578858	18631832	9869047	8790555	11743292	4753833	10900033	5961255	11814129	11952027	8997713	4609557	5634739	28698396	32232504	6559875	7834019	5745086	8723683	12980964	14513092	10131116	8915345	20965178	10197935	5418481	14889110	7035982	13322948	24037344	14471411	8698525	10391650	8919979	5787635	18644002	19914860	18798330	7540801	13588497	9911362	8937756	13098541	16566711	7597361	6338924	18799632	5519884	14831151	6521117	6473411	5459007	31635264	10770236	10282133	10668416	9189318	9971341	14812574	14312093	9822369	18834068	10302227	12131142	15452366	8740945	12396959	22970586	14048734	19288160	7694256	12344618	10937561	7700221	6739776	8228655	27918770	6510921	19611238	30386106	15084593	8735066	4850038	54412792	15098997	11539218	8627467	35038704	15621621	45077888	14125116	14742319	7881237	8855624	12269119	5339803	10822562	7730180	10917260	14783900	11729517	17755284	13074184	7543836	23229094	11217308	20970340	13880320	16848700	25822204	8948848	79015656	22232810	7066478	19540732	10059442	7677920	11829787	11181026	7678307	24594948	8389924	7368462	17392444	11142718	5055475	15669357	15484394	10404141	12466766	11714882	16503598	12021124	11853932	4124111	12466416	8737778	19679012	5354814	50030484	6614788	10143407	38643540
41494		532201		1170275	299883	147446	6706793	205169	2438209	197776			359006	1492535	1173176		273313	1087454			503331		142184				285406		693966	182835	237825	329494		819745				93070	494673	1752647				5622843	558451	127714		783111		258696	409650		617207		116114	1432819	389579		285961		618909	215735	668993	99864		392115	97691								777244	422414	401489	637211	835906	1502130	159895	633017		266099		363896	133359	126620	410978			137536			307288	112465	1494154	152861	150661			278101	224013	66007			307922		1440509	137971	62359		184775	618277		229996	734948				294192	440142	128878	134390	303123		250458		289850	715667	207936	125328	109476		670781		193144		246469			71069	347513	720934	159349				515318			183531	82059	281982	274590			4062113	171999	1235501	1958216			133831	1115820	329494			110401	1348002			634049		1578407		1023785	355864	831679		313437	827012	193373	72044	376859	452558				174243		111616	278810	1053292	2818044		308290	752767	1352009	1799958			616736		860460	329494								326538	329494		475935				656701	150362		679285							113324		222227	80764		472291
47666	1043266								25603			293368						649942	156381	94469			84453		91658			494919	246644	75488						55271		87118							154489	64968	88914				345375	160433				75309		191791		73098	492031					122299			127241								68412		696593						817791												62505	212191	99384			82790	112143	237330		272526				35687	60160	435710			97990	71409	163306		877908		139661		2289171		55636		143108	1859746	1205780					34065	81574	339614		294652			145473	251571			1266303	252444	490531	77111			156343					94253							79432		153332				147195		323959		182521				355654	120769					24349			75169	127715		196921							142189		308000	117325	42880	50302						1869762	444290	923411						144027	174288		68276	177415	164345		125034		46056				86781	115485		21974					68957
37073	163774		136460	265772	146651		365621	296251			99552				177290		235854	643127	109476		245553	351301		198949	216597	326602	221536		233854	113909	418972			233112	181671	387191	484454	248034	143480	236499	204480	248543	723858	202735	552265		88962	273965	140106		127071			129437			232211	189577					187312	154970	431658	192117	142252		159345	147156		165408	410926		326691		161383		200130	282822	127798	141376			196944	224468	270226	172511	176537	98202	99666	126030	152601	494030		394678	156640	225802			92487	137853		166462		538292			164032	246183	225190	160744	285201		319318	58014	478273	122676	84812	261168	202164		132576	256564	170992	120235		197768	574713	89037	196782		145620	156163	344350	215227	183308		271938		186470	412656	172334		159630	309287	159759	349651	236067	177518		140343			355413	128929	203669	127472					406240		335926		186159	280427	147589	207685		496020	265299	170034		194675	211235	455641			145685	184806		252642	267005	311866	174710		220317	187656	297898	207841		213859	142458	154502	193041		183950	223305	88771	216684		143195	183042		443764		142809	287347				92455	233934	215472	197007	247757		608470	156584	564835		194914	210873	156522	152111	531781	159244	284308					297707	163369
22132	911931	1210313	865401	638955	766636	571247	574982	2008846	595014	274028	927451	507155	401652	1200239	1187121	702257	990618	543216	658220	370050	769541	325465	1014898	1523168	985242	1069802	832912	1729924	798331	949013	895980	379572	722143	909978	300656	1163338	1192393	720991	856934	579171	1009832	577218	1206750	946279	568766	686945	943003	2411994	394279	1245607	968674	664105	1134562	2651432	647199	388892	848152	476151	984974	1039629	696729	609833	722003	320091	793002	283895	806940	635667	1055996	976011	540584	433534	713579	417192	846079	779240	522527	502686	490498	464335	901483	793568	771584	843728	588260	1158067	1160578	1012652	685635	442298	881676	1092919	557728	423185	831374	585489	492087	727962	586583	523096	353768	727493	1185458	1278015	1264697	1628841	1834701	1761420	1187393	1081084	429159	2165895	2399505	1140988	1068917	2439426	2478279	1447136	923822	1225782	1861486	2685150	2777651	975606	1161551	1391392	1716609	781355	3465275	1967094	1643607	2631904	1864801	1470888	1929069	1783981	1905278	2121247	862527	1830602	931237	2327501	1514369	1151927	1658143	1433224	2059980	1029225	1146590	1595837	1178887	1006246	1272842	827675	2168642	1127745	1528800	2760011	1079507	1289401	1665295	766310	775280	2094624	1848726	1042940	1280675	859827	1437041	1060281	1009066	1056975	1578953	946566	1657455	1019694	1151773	806419	1608251	2847662	1208554	2639244	1843888	2106157	1660877	1147798	1777730	2412680	1862695	1257010	2233837	939348	2239331	1526835	1978522	2328440	570133	1413635	3770837	1608752	1256684	1715295	1308415	1150637	1379243	2061593	777308	949681	200898	508423	1231387	627727	620836	509563	398939	499774	956479	1110115	413682	1303660	995074	531537	736595	1246765	689240	423286	559224	1791237	1006935	837676	1300857	604306	765738	817463	1662517	2474886
33937	5254747	5482679	6573522	6287405	5728247	6489932	7498732	5900679	9701730	7671986	8530546	4119127	3558738	9995091	8277056	5579622	9704446	7501600	10726418	4822439	7323086	5606518	9133421	8643538	8896584	6572006	11513520	8863347	10667684	4606289	9148375	2389437	3088995	8301168	6096643	9941719	8668659	11204804	6811780	7809134	7193757	5402866	9046253	23116486	4270914	5986906	5017108	12188604	4926816	9760890	7925319	5631606	6773669	11261018	9473928	4828184	7916032	7757359	8707920	13381362	7193482	4895583	6230227	5367357	5727696	5631575	7370794	5183576	5787891	5912774	8606754	7930331	8688843	5381388	6906600	16205502	5840071	4363701	5168459	6149071	9821636	6323971	6551671	12825729	6842975	9291459	6735706	8210096	7160753	9611831	8266643	11026990	5010692	5012666	6403351	7829740	6553132	7158301	7603201	7115879	6654735	4654823	8692367	7266791	8080070	9913146	23946656	10102304	8438498	8841226	5188601	9016470	16486935	8162859	9098991	9877645	11301535	8904638	5713317	8905062	8710713	10565671	9886207	11439268	5364584	8955989	9744411	5792437	16214074	20588928	7681319	10717311	10152941	7280259	11895083	8515992	7469860	1027162	7347753	9839103	6249518	11408403	10203618	6280192	4473333	7545292	9622241	6405653	6706187	13109817	6190430	6239103	7535824	6354743	8122046	7093659	10413352	12710816	7894957	8971626	8614028	4413286	8909531	17125462	10080678	10373253	6919999	5324104	7934534	7606455	3965404	10965530	10129478	7124553	6881479	7314920	6256171	7662298	8004018	13138747	10548486	12025595	7016797	12065409	8782572	7736753	11957422	8837885	9009299	10445908	10460449	11365946	12096260	6934302	10984995	12816071	12476569	7730900	17992254	11562780	5684595	6418153	11228354	7549005	8020565	13388569	7390158	9192400	1364108	10840536	5192250	6471875	7207491	5129070	8400503	5817066	6576998	7194123	4690231	8315775	5067857	8259485	5732121	7689091	6595215	7461107	6416307	10062151	13264800	11037365	9788461	4654385	8265919	5609999	14474080	12808718
4968			653908									580223			260785						3235563											246469	1059689		965732	1664208		350794		1069738	1323042			3368946	1589528	1358719	148759			1178294		2386808		4770539	1437221		1833567		1618871	2419732	1062563	1941894	1469417			1314100	841016		2528569	1332924			600278	666021			1113884	1737979			1569788	699237	1354648		1501024	890332		734584	745842	965399	1679862	201837					2238061	1497867	1554998		1110881	2016787		551765	2460371	977484	1968540		1318571	960137		3989983	1394358	1751131					698522	306919	800479	1496457		763924	970650		965714		1131522	2817866		3292886		361384	2332669		1294790			1403431			1395143	1436455	937453	1498911			1196331	1165529	1025932			350724			1060563	3497710	1278035	183225		1001215		1560950			819358			1475651		849706	1370415		557597	738375			1599926	2942260	1064326	4135554	2351788		1152918		909229	2377603	771509	2982510	1624391			649461	1944934	2753811			1576041	1635177		144442				804929	2207574	1583988				1487486				1225259			1418875									3075851	666362							738533
